Customer_ID,Customer_Name,Gender,Age,City,State,Registration_Date,Last_Purchase_Date,Total_Orders,Purchase_Frequency,Total_Quantity_Purchased,Average_Basket_Size,Average_Order_Value,Total_Revenue,Customer_Lifetime_Value,Preferred_Category,Preferred_Channel,Customer_Segment,Loyalty_Status,Days_Since_Last_Purchase,Churn_Risk,Churn,Risk_Level
CUST100438,Rhonda Martin,Female,44,Nashik,Maharashtra,2020-01-28,2026-03-21,5,0.78,35,7,339.69,1698.45,1695.3,Sports,Offline,Low Value,Bronze,99,Medium,1,High Risk
CUST100441,Joann Ferguson,Male,39,Pune,Maharashtra,2023-04-17,2026-02-24,1,0.5,14,14,1563.91,1563.91,2487.7,Electronics,Offline,Low Value,Bronze,124,Medium,1,High Risk
CUST100444,Mrs. Diane Reyes,Female,46,Visakhapatnam,Andhra Pradesh,2019-09-29,2026-01-16,6,0.89,6,1,2171.15,13026.9,13003.84,Electronics,Offline,Low Value,Bronze,163,Medium,1,High Risk
CUST100445,Tracy Montoya,Female,34,Visakhapatnam,Andhra Pradesh,2019-11-16,2025-02-01,6,0.91,54,9,486.79,2920.74,2922.87,Home & Kitchen,Offline,Low Value,Bronze,512,High,1,High Risk
CUST100446,Brenda Wright,Male,58,Indore,Madhya Pradesh,2021-12-06,2026-01-20,5,1.1,25,5,1968.37,9841.85,9834.57,Beauty,Online,Low Value,Bronze,159,Medium,1,High Risk
CUST100447,Shelly Spencer,Male,61,Kolkata,West Bengal,2020-05-03,2026-03-13,8,1.3,40,5,1147.96,9183.68,9156.34,Beauty,Online,Low Value,Bronze,107,Medium,1,High Risk
CUST100450,Brittany Kim,Female,20,Surat,Gujarat,2019-03-18,2024-06-05,6,0.83,18,3,200.0,1200.0,1205.74,Home & Kitchen,Online,Low Value,Bronze,753,High,1,High Risk
CUST100453,Cynthia Vang,Female,45,Kolkata,West Bengal,2022-02-25,2025-07-18,1,0.5,5,5,1556.07,1556.07,3361.37,Grocery,Online,Low Value,Bronze,345,High,1,High Risk
CUST100462,Riley Bryant,Female,45,Vadodara,Gujarat,2019-04-17,2026-05-08,5,0.7,35,7,1453.62,7268.1,7307.3,Sports,Offline,Low Value,Bronze,51,Low,1,High Risk
CUST100464,Jose Allen,Female,46,Pune,Maharashtra,2022-11-02,2025-05-28,1,0.5,6,6,2272.51,2272.51,4131.27,Electronics,Online,Low Value,Bronze,396,High,1,High Risk
CUST100467,William Jones,Male,53,Indore,Madhya Pradesh,2023-09-14,2025-08-11,2,0.72,8,4,2345.96,4691.92,4679.97,Fashion,Online,Low Value,Bronze,321,High,1,High Risk
CUST100468,Katie Mcneil,Male,35,Indore,Madhya Pradesh,2019-06-29,2026-03-01,5,0.72,105,21,4660.44,23302.2,23426.61,Electronics,Online,Medium Value,Bronze,119,Medium,1,High Risk
CUST100469,Jeanette Harrison,Female,18,Visakhapatnam,Andhra Pradesh,2022-03-17,2025-12-18,3,0.7,18,6,200.0,600.0,597.18,Fashion,Online,Low Value,Bronze,192,High,1,High Risk
CUST100471,Richard Cooper,Female,41,Kolkata,West Bengal,2020-12-22,2025-09-01,10,1.82,30,3,2746.9,27469.0,27484.49,Home & Kitchen,Online,Medium Value,Bronze,300,High,1,High Risk
CUST100473,Evelyn Williams,Female,22,Kochi,Kerala,2021-03-16,2026-01-03,4,0.76,60,15,640.94,2563.76,2565.94,Home & Kitchen,Online,Low Value,Bronze,176,Medium,1,High Risk
CUST100478,Curtis Williams,Male,32,Lucknow,Uttar Pradesh,2024-02-15,2026-05-16,3,1.28,18,6,998.29,2994.87,3001.68,Electronics,Online,Low Value,Bronze,43,Low,1,High Risk
CUST100485,Jonathan Glass MD,Female,37,Chandigarh,Chandigarh,2022-12-03,2026-05-07,5,1.41,25,5,543.99,2719.95,2723.7,Home & Kitchen,Online,Low Value,Bronze,52,Low,1,High Risk
CUST100488,Bobby Guerrero,Male,45,Ranchi,Jharkhand,2023-10-28,2026-06-14,4,1.51,40,10,959.27,3837.08,3838.87,Sports,Offline,Low Value,Bronze,14,Low,1,High Risk
CUST100489,Lance Simmons,Male,32,Guwahati,Assam,2023-01-26,2025-07-02,1,0.5,8,8,200.0,200.0,340.31,Beauty,Online,Low Value,Bronze,361,High,1,High Risk
CUST100498,Meghan Rush,Female,32,Lucknow,Uttar Pradesh,2021-05-20,2025-07-25,9,1.77,45,5,1373.78,12364.02,12375.98,Beauty,Offline,Low Value,Bronze,338,High,1,High Risk
CUST100501,Brian Fitzgerald,Male,41,Nagpur,Maharashtra,2020-10-10,2025-04-21,11,1.93,99,9,3442.66,37869.26,37855.88,Sports,Offline,Medium Value,Silver,433,High,1,High Risk
CUST100503,Zachary Mitchell,Male,22,Vadodara,Gujarat,2023-03-23,2026-06-15,2,0.62,12,6,1610.97,3221.94,3245.93,Grocery,Online,Low Value,Bronze,13,Low,1,High Risk
CUST100507,Emma Reed,Male,40,Kanpur,Uttar Pradesh,2023-06-15,2026-06-22,5,1.66,30,6,786.09,3930.45,3940.63,Home & Kitchen,Online,Low Value,Bronze,6,Low,1,High Risk
CUST100508,Joshua Vance,Female,52,Kanpur,Uttar Pradesh,2022-05-11,2023-12-18,6,1.46,24,4,562.31,3373.86,3378.29,Grocery,Online,Low Value,Bronze,923,High,1,High Risk
CUST100509,Michelle Ho,Female,28,Indore,Madhya Pradesh,2022-10-27,2026-05-20,3,0.82,21,7,591.65,1774.95,1771.92,Home & Kitchen,Online,Low Value,Bronze,39,Low,1,High Risk
CUST100513,Robert Arnold,Male,45,Visakhapatnam,Andhra Pradesh,2023-10-22,2024-01-13,3,1.12,12,4,1310.5,3931.5,3914.03,Beauty,Online,Low Value,Bronze,897,High,1,High Risk
CUST100517,Michael Cooper,Female,43,Surat,Gujarat,2022-12-14,2026-04-11,5,1.42,40,8,1318.06,6590.3,6589.83,Electronics,Offline,Low Value,Bronze,78,Low,1,High Risk
CUST100523,Sarah King,Female,28,Bhopal,Madhya Pradesh,2021-05-08,2026-06-19,6,1.17,18,3,320.59,1923.54,1921.41,Electronics,Online,Low Value,Bronze,9,Low,1,High Risk
CUST100524,Krista Martinez,Male,24,Chandigarh,Chandigarh,2022-01-02,2026-04-25,8,1.79,40,5,1376.83,11014.64,11011.93,Fashion,Online,Low Value,Bronze,64,Low,1,High Risk
CUST100527,Michelle Jacobs,Female,51,Coimbatore,Tamil Nadu,2020-03-24,2026-04-05,12,1.92,96,8,3496.68,41960.16,41926.84,Sports,Online,Medium Value,Silver,84,Low,1,High Risk
CUST100529,Angel May,Female,48,Coimbatore,Tamil Nadu,2023-04-05,2025-07-26,1,0.5,8,8,1203.44,1203.44,1934.07,Fashion,Online,Low Value,Bronze,337,High,1,High Risk
CUST100530,Marilyn Wang,Female,42,Jaipur,Rajasthan,2021-07-06,2026-04-18,4,0.81,4,1,447.43,1789.72,1797.95,Fashion,Offline,Low Value,Bronze,71,Low,1,High Risk
CUST100532,Donna Frye,Male,56,Lucknow,Uttar Pradesh,2020-05-20,2026-05-03,5,0.82,15,3,601.1,3005.5,3001.27,Fashion,Online,Low Value,Bronze,56,Low,1,High Risk
CUST100534,Anthony Gonzales,Female,32,Delhi,Delhi,2021-03-15,2025-04-05,3,0.57,21,7,1205.29,3615.87,3620.82,Sports,Online,Low Value,Bronze,449,High,1,High Risk
CUST100535,Mr. Lawrence Edwards,Male,53,Madurai,Tamil Nadu,2023-07-09,2025-12-01,3,1.02,27,9,2031.29,6093.87,6120.73,Sports,Offline,Low Value,Bronze,209,High,1,High Risk
CUST100536,Morgan Valencia,Female,36,Lucknow,Uttar Pradesh,2021-02-11,2026-02-18,2,0.5,12,6,996.39,1992.78,2669.32,Sports,Offline,Low Value,Bronze,130,Medium,1,High Risk
CUST100540,James Gilbert,Male,32,Coimbatore,Tamil Nadu,2021-01-17,2025-03-08,10,1.84,40,4,666.51,6665.1,6654.84,Electronics,Online,Low Value,Bronze,477,High,1,High Risk
CUST100548,Jessica Khan,Female,28,Ahmedabad,Gujarat,2019-07-03,2026-05-25,8,1.15,144,18,5792.67,46341.36,46434.93,Fashion,Offline,Medium Value,Silver,34,Low,1,High Risk
CUST100551,Angel Gordon,Female,21,Jaipur,Rajasthan,2019-01-13,2024-12-15,5,0.67,25,5,1834.0,9170.0,9140.58,Beauty,Online,Low Value,Bronze,560,High,1,High Risk
CUST100554,Robert Morgan,Male,21,Ahmedabad,Gujarat,2021-05-14,2025-09-24,1,0.5,7,7,583.47,583.47,1489.63,Grocery,Online,Low Value,Bronze,277,High,1,High Risk
CUST100558,Larry Robertson,Female,18,Ahmedabad,Gujarat,2019-08-29,2022-06-01,3,0.5,3,1,1816.74,5450.22,6190.1,Sports,Online,Low Value,Bronze,1488,High,1,High Risk
CUST100560,Nancy Evans MD,Female,23,Jaipur,Rajasthan,2022-08-05,2023-11-25,4,1.03,16,4,2340.04,9360.16,9350.61,Beauty,Online,Low Value,Bronze,946,High,1,High Risk
CUST100568,Lisa Randall,Female,42,Chennai,Tamil Nadu,2020-08-25,2025-07-27,5,0.86,20,4,1784.41,8922.05,8936.56,Electronics,Online,Low Value,Bronze,336,High,1,High Risk
CUST100571,Christian Vaughn,Male,26,Hyderabad,Telangana,2023-07-31,2023-10-09,2,0.69,4,2,985.47,1970.94,1967.78,Beauty,Online,Low Value,Bronze,993,High,1,High Risk
CUST100572,Reginald Knapp,Male,50,Lucknow,Uttar Pradesh,2019-08-21,2026-04-15,7,1.02,70,10,4716.99,33018.93,32892.24,Sports,Online,Medium Value,Bronze,74,Low,1,High Risk
CUST100574,Daniel Nguyen,Male,36,Bhopal,Madhya Pradesh,2021-11-02,2026-03-15,5,1.08,15,3,1312.19,6560.95,6568.82,Fashion,Online,Low Value,Bronze,105,Medium,1,High Risk
CUST100575,Kelly Edwards,Female,44,Indore,Madhya Pradesh,2022-02-11,2025-12-30,8,1.84,40,5,1397.43,11179.44,11207.29,Home & Kitchen,Online,Low Value,Bronze,180,Medium,1,High Risk
CUST100581,Daniel Bush,Male,41,Mumbai,Maharashtra,2020-03-01,2026-05-18,4,0.63,32,8,200.0,800.0,794.81,Home & Kitchen,Online,Low Value,Bronze,41,Low,1,High Risk
CUST100594,Tanya Russell,Female,33,Chandigarh,Chandigarh,2023-02-07,2023-08-23,1,0.5,5,5,2323.97,2323.97,3916.23,Beauty,Offline,Low Value,Bronze,1040,High,1,High Risk
CUST100595,Sherry Woods,Female,33,Vadodara,Gujarat,2019-06-10,2026-01-04,13,1.85,299,23,2793.85,36320.05,36353.71,Electronics,Offline,Medium Value,Silver,175,Medium,1,High Risk
CUST100611,Michael Lopez,Female,41,Guwahati,Assam,2019-05-25,2025-11-05,7,0.99,14,2,982.81,6879.67,6886.13,Fashion,Online,Low Value,Bronze,235,High,1,High Risk
CUST100614,Elizabeth Sharp,Male,54,Ranchi,Jharkhand,2022-12-01,2026-01-19,1,0.5,13,13,2210.53,2210.53,3930.84,Fashion,Online,Low Value,Bronze,160,Medium,1,High Risk
CUST100618,Emily Wilson,Male,56,Mumbai,Maharashtra,2020-03-30,2025-11-16,3,0.5,12,4,1788.53,5365.59,5570.03,Sports,Offline,Low Value,Bronze,224,High,1,High Risk
CUST100627,Laura Hernandez,Female,44,Nagpur,Maharashtra,2020-01-13,2026-06-18,3,0.5,30,10,730.64,2191.92,2352.45,Electronics,Offline,Low Value,Bronze,10,Low,1,High Risk
CUST100631,Joyce Brown,Male,18,Delhi,Delhi,2023-01-15,2025-03-25,6,1.75,42,7,643.0,3858.0,3863.28,Fashion,Offline,Low Value,Bronze,460,High,1,High Risk
CUST100632,Robert Cummings,Male,58,Hyderabad,Telangana,2020-01-11,2026-04-26,10,1.55,140,14,4646.43,46464.3,46415.96,Beauty,Offline,Medium Value,Silver,63,Low,1,High Risk
CUST100633,Robert Reese,Male,32,Nagpur,Maharashtra,2021-07-26,2026-06-10,6,1.22,48,8,4375.2,26251.2,26188.19,Electronics,Online,Medium Value,Bronze,18,Low,1,High Risk
CUST100636,Timothy Johnson,Female,44,Pune,Maharashtra,2020-04-04,2026-05-11,12,1.93,96,8,5365.49,64385.88,64357.97,Electronics,Online,Medium Value,Silver,48,Low,1,High Risk
CUST100645,Kim Morrow,Male,57,Visakhapatnam,Andhra Pradesh,2023-04-11,2023-07-11,2,0.63,8,4,540.31,1080.62,1088.52,Sports,Online,Low Value,Bronze,1083,High,1,High Risk
CUST100648,Jennifer Miranda,Male,33,Nashik,Maharashtra,2023-04-20,2026-06-14,1,0.5,7,7,1460.52,1460.52,2317.24,Beauty,Online,Low Value,Bronze,14,Low,1,High Risk
CUST100653,Amy Gordon,Female,64,Madurai,Tamil Nadu,2020-08-06,2026-03-10,3,0.51,12,4,405.51,1216.53,1215.1,Sports,Online,Low Value,Bronze,110,Medium,1,High Risk
CUST100657,Connie Turner,Female,43,Mumbai,Maharashtra,2022-02-16,2025-09-14,5,1.15,70,14,454.47,2272.35,2270.86,Sports,Offline,Low Value,Bronze,287,High,1,High Risk
CUST100661,Emma Butler,Male,38,Bengaluru,Karnataka,2021-04-25,2026-05-17,7,1.36,84,12,1396.33,9774.31,9795.3,Electronics,Online,Low Value,Bronze,42,Low,1,High Risk
CUST100662,James Webster,Male,30,Kolkata,West Bengal,2020-01-20,2025-10-05,11,1.71,165,15,4821.17,53032.87,52929.91,Home & Kitchen,Online,Medium Value,Silver,266,High,1,High Risk
CUST100671,Kristin Mendoza,Male,40,Vadodara,Gujarat,2024-05-11,2026-05-29,3,1.42,21,7,722.55,2167.65,2168.62,Home & Kitchen,Online,Low Value,Bronze,30,Low,1,High Risk
CUST100678,Jose Crawford,Female,23,Nashik,Maharashtra,2021-10-14,2023-12-06,6,1.28,48,8,1117.3,6703.8,6703.37,Electronics,Online,Low Value,Bronze,935,High,1,High Risk
CUST100679,William Harrison,Male,29,Ahmedabad,Gujarat,2023-11-03,2026-05-03,3,1.14,9,3,1728.86,5186.58,5190.98,Electronics,Online,Low Value,Bronze,56,Low,1,High Risk
CUST100680,Suzanne Wood,Female,40,Bhopal,Madhya Pradesh,2021-02-18,2026-03-07,4,0.75,16,4,1087.8,4351.2,4355.67,Home & Kitchen,Offline,Low Value,Bronze,113,Medium,1,High Risk
CUST100684,James Whitaker,Male,33,Guwahati,Assam,2021-02-03,2025-08-07,7,1.3,49,7,599.59,4197.13,4193.44,Home & Kitchen,Offline,Low Value,Bronze,325,High,1,High Risk
CUST100699,Brent Hernandez,Female,24,Kanpur,Uttar Pradesh,2019-11-09,2026-03-26,7,1.06,84,12,4660.24,32621.68,32688.92,Beauty,Offline,Medium Value,Bronze,94,Medium,1,High Risk
CUST100710,Anthony Jones,Female,24,Visakhapatnam,Andhra Pradesh,2019-06-15,2026-05-15,1,0.5,4,4,1699.93,1699.93,5966.63,Beauty,Online,Low Value,Bronze,44,Low,1,High Risk
CUST100715,David Davenport,Male,18,Kanpur,Uttar Pradesh,2020-07-06,2026-04-12,6,1.01,24,4,1342.33,8053.98,8080.7,Home & Kitchen,Online,Low Value,Bronze,77,Low,1,High Risk
CUST100720,Randy Friedman,Female,40,Surat,Gujarat,2022-11-10,2025-11-16,4,1.11,20,5,783.31,3133.24,3142.25,Electronics,Offline,Low Value,Bronze,224,High,1,High Risk
CUST100723,Todd Reynolds,Female,32,Nagpur,Maharashtra,2020-05-16,2026-02-25,6,0.98,36,6,200.0,1200.0,1195.59,Home & Kitchen,Online,Low Value,Bronze,123,Medium,1,High Risk
CUST100727,Nancy Stewart,Male,57,Hyderabad,Telangana,2022-03-15,2024-05-02,2,0.5,14,7,1508.29,3016.58,3220.99,Electronics,Online,Low Value,Bronze,787,High,1,High Risk
CUST100731,Alexander Gomez,Female,44,Guwahati,Assam,2021-01-15,2025-11-01,7,1.29,28,4,1161.21,8128.47,8136.77,Sports,Offline,Low Value,Bronze,239,High,1,High Risk
CUST100735,Laura Jackson,Female,38,Delhi,Delhi,2021-08-07,2025-03-02,3,0.62,9,3,225.27,675.81,680.65,Beauty,Online,Low Value,Bronze,483,High,1,High Risk
CUST100737,Arthur Hamilton MD,Female,62,Madurai,Tamil Nadu,2021-05-05,2025-06-24,9,1.75,18,2,413.22,3718.98,3710.21,Grocery,Online,Low Value,Bronze,369,High,1,High Risk
CUST100742,George Ochoa,Female,32,Ahmedabad,Gujarat,2021-09-16,2026-01-29,9,1.89,81,9,785.1,7065.9,7068.8,Beauty,Online,Low Value,Bronze,150,Medium,1,High Risk
CUST100755,Rachel Jones,Male,42,Nagpur,Maharashtra,2020-09-24,2026-06-16,7,1.22,42,6,200.0,1400.0,1400.87,Sports,Offline,Low Value,Bronze,12,Low,1,High Risk
CUST100758,Heather Woodard,Female,38,Kochi,Kerala,2020-09-15,2025-12-09,8,1.39,40,5,1061.78,8494.24,8509.76,Fashion,Online,Low Value,Bronze,201,High,1,High Risk
CUST100759,Margaret Miller,Female,59,Surat,Gujarat,2021-08-28,2026-03-30,8,1.66,88,11,740.48,5923.84,5919.66,Fashion,Online,Low Value,Bronze,90,Low,1,High Risk
CUST100763,Jessica Smith,Male,24,Chennai,Tamil Nadu,2020-05-20,2025-10-22,6,0.99,54,9,1145.16,6870.96,6903.13,Home & Kitchen,Offline,Low Value,Bronze,249,High,1,High Risk
CUST100766,Raymond Chapman,Female,39,Surat,Gujarat,2021-04-21,2025-08-04,5,0.97,50,10,653.45,3267.25,3276.39,Home & Kitchen,Offline,Low Value,Bronze,328,High,1,High Risk
CUST100767,Haley Johnson,Male,18,Guwahati,Assam,2019-04-08,2025-08-22,4,0.56,20,5,1293.0,5172.0,5217.74,Electronics,Offline,Low Value,Bronze,310,High,1,High Risk
CUST100771,Mr. Jeffrey Horton,Female,31,Ahmedabad,Gujarat,2021-01-29,2025-03-19,1,0.5,5,5,2123.33,2123.33,5726.16,Grocery,Online,Low Value,Bronze,466,High,1,High Risk
CUST100773,Samuel Wong,Male,41,Lucknow,Uttar Pradesh,2019-07-24,2025-08-26,8,1.16,16,2,3944.84,31558.72,31634.32,Grocery,Online,Medium Value,Bronze,306,High,1,High Risk
CUST100774,Carly Riggs,Female,35,Coimbatore,Tamil Nadu,2021-09-05,2025-11-28,2,0.5,12,6,1210.91,2421.82,2902.54,Sports,Online,Low Value,Bronze,212,High,1,High Risk
CUST100776,Tina Hall,Female,32,Pune,Maharashtra,2019-07-03,2026-05-20,12,1.72,168,14,6027.77,72333.24,72269.21,Sports,Online,Medium Value,Silver,39,Low,1,High Risk
CUST100777,Cody Davidson,Female,40,Nagpur,Maharashtra,2023-10-14,2024-02-17,1,0.5,13,13,589.05,589.05,791.85,Fashion,Offline,Low Value,Bronze,862,High,1,High Risk
CUST100778,Allen Mendez,Female,26,Kolkata,West Bengal,2022-01-28,2026-04-21,4,0.91,16,4,471.81,1887.24,1887.83,Grocery,Offline,Low Value,Bronze,68,Low,1,High Risk
CUST100785,Laurie Bailey,Male,24,Chennai,Tamil Nadu,2020-10-02,2024-09-10,4,0.7,4,1,2255.82,9023.28,9031.31,Grocery,Online,Low Value,Bronze,656,High,1,High Risk
CUST100789,Clayton Steele,Male,26,Kanpur,Uttar Pradesh,2022-09-21,2025-10-21,4,1.07,16,4,1667.14,6668.56,6690.93,Electronics,Online,Low Value,Bronze,250,High,1,High Risk
CUST100795,Adam Taylor,Male,42,Bhopal,Madhya Pradesh,2024-03-22,2026-05-27,1,0.5,2,2,467.16,467.16,525.67,Home & Kitchen,Online,Low Value,Bronze,32,Low,1,High Risk
CUST100796,Tracey Wagner,Male,29,Kochi,Kerala,2023-05-03,2026-04-12,1,0.5,4,4,218.63,218.63,342.98,Sports,Online,Low Value,Bronze,77,Low,1,High Risk
CUST100799,Donald Medina,Female,46,Lucknow,Uttar Pradesh,2019-08-30,2026-06-14,12,1.76,60,5,200.0,2400.0,2397.74,Beauty,Online,Low Value,Bronze,14,Low,1,High Risk
CUST100800,Jim Newton,Female,28,Nagpur,Maharashtra,2020-06-08,2025-10-13,9,1.49,54,6,640.03,5760.27,5757.12,Beauty,Online,Low Value,Bronze,258,High,1,High Risk
CUST100805,Ronald Potter,Male,35,Coimbatore,Tamil Nadu,2019-12-14,2026-01-22,1,0.5,6,6,1250.44,1250.44,4077.41,Electronics,Offline,Low Value,Bronze,157,Medium,1,High Risk
CUST100806,Zachary Cole,Female,54,Coimbatore,Tamil Nadu,2022-07-30,2026-06-15,4,1.03,36,9,1224.76,4899.04,4914.77,Electronics,Online,Low Value,Bronze,13,Low,1,High Risk
CUST100807,Robert Gonzales,Female,24,Hyderabad,Telangana,2019-02-27,2024-10-05,2,0.5,14,7,412.49,824.98,1508.79,Home & Kitchen,Online,Low Value,Bronze,631,High,1,High Risk
CUST100810,Carol Taylor,Female,39,Visakhapatnam,Andhra Pradesh,2021-08-13,2026-06-11,5,1.03,10,2,1685.72,8428.6,8433.08,Home & Kitchen,Online,Low Value,Bronze,17,Low,1,High Risk
CUST100811,Daniel Brown,Male,49,Indore,Madhya Pradesh,2020-10-27,2026-05-14,8,1.42,16,2,1379.47,11035.76,11069.3,Fashion,Online,Low Value,Bronze,45,Low,1,High Risk
CUST100813,Michael Roberts,Female,59,Vadodara,Gujarat,2019-03-06,2024-03-28,9,1.23,54,6,1737.0,15633.0,15588.77,Sports,Online,Medium Value,Bronze,822,High,1,High Risk
CUST100814,Scott Duke,Male,45,Visakhapatnam,Andhra Pradesh,2019-05-19,2025-05-09,11,1.55,33,3,1528.76,16816.36,16809.24,Beauty,Online,Medium Value,Bronze,415,High,1,High Risk
CUST100820,Debra Perry,Female,26,Ahmedabad,Gujarat,2020-12-18,2026-01-08,9,1.63,99,11,745.99,6713.91,6698.2,Beauty,Offline,Low Value,Bronze,171,Medium,1,High Risk
CUST100823,Jackie Clements,Male,34,Pune,Maharashtra,2020-03-05,2026-06-20,10,1.59,130,13,2643.19,26431.9,26464.46,Grocery,Offline,Medium Value,Bronze,8,Low,1,High Risk
CUST100825,Monica Ellis,Male,19,Pune,Maharashtra,2019-04-11,2026-05-29,1,0.5,1,1,1505.52,1505.52,5418.22,Fashion,Online,Low Value,Bronze,30,Low,1,High Risk
CUST100828,Derrick Clayton,Male,41,Ahmedabad,Gujarat,2022-04-19,2026-01-29,3,0.72,6,2,1459.61,4378.83,4387.82,Home & Kitchen,Online,Low Value,Bronze,150,Medium,1,High Risk
CUST100830,Mr. Michael Williams,Female,49,Madurai,Tamil Nadu,2019-02-19,2026-04-05,14,1.91,126,9,6886.65,96413.1,96513.03,Electronics,Online,Medium Value,Silver,84,Low,1,High Risk
CUST100836,Danielle Watson,Female,33,Jaipur,Rajasthan,2022-09-04,2026-02-14,6,1.58,24,4,200.0,1200.0,1199.98,Fashion,Online,Low Value,Bronze,134,Medium,1,High Risk
CUST100847,Joseph Smith,Female,40,Nashik,Maharashtra,2021-08-07,2026-05-03,2,0.5,4,2,2525.77,5051.54,6154.51,Grocery,Offline,Low Value,Bronze,56,Low,1,High Risk
CUST100851,Paul Lawrence,Female,49,Kanpur,Uttar Pradesh,2022-11-07,2024-08-05,2,0.55,4,2,1353.52,2707.04,2696.48,Sports,Online,Low Value,Bronze,692,High,1,High Risk
CUST100853,Donald Miller,Male,45,Kolkata,West Bengal,2022-04-13,2026-06-16,2,0.5,4,2,1410.55,2821.1,2956.27,Home & Kitchen,Online,Low Value,Bronze,12,Low,1,High Risk
CUST100863,Tiffany Townsend,Male,35,Indore,Madhya Pradesh,2019-03-23,2025-11-16,14,1.93,224,16,4589.24,64249.36,64213.43,Fashion,Online,Medium Value,Silver,224,High,1,High Risk
CUST100868,Lisa Ramirez,Male,45,Chandigarh,Chandigarh,2020-12-06,2026-02-14,3,0.54,21,7,519.48,1558.44,1554.47,Electronics,Online,Low Value,Bronze,134,Medium,1,High Risk
CUST100869,Jorge Harris,Male,20,Nagpur,Maharashtra,2022-01-20,2026-04-05,4,0.91,36,9,2283.65,9134.6,9182.99,Beauty,Online,Low Value,Bronze,84,Low,1,High Risk
CUST100876,Michael Miles,Male,47,Ahmedabad,Gujarat,2019-04-09,2025-10-06,8,1.11,32,4,764.74,6117.92,6114.59,Sports,Offline,Low Value,Bronze,265,High,1,High Risk
CUST100880,Patricia Johnson,Female,34,Coimbatore,Tamil Nadu,2019-10-13,2026-01-03,9,1.35,117,13,6113.47,55021.23,55224.59,Beauty,Offline,Medium Value,Silver,176,Medium,1,High Risk
CUST100884,Holly Scott,Female,36,Vadodara,Gujarat,2019-03-03,2026-04-27,7,0.96,63,9,677.31,4741.17,4749.57,Grocery,Offline,Low Value,Bronze,62,Low,1,High Risk
CUST100891,Nathan Nelson,Female,48,Vadodara,Gujarat,2022-04-03,2025-11-03,5,1.19,40,8,1716.88,8584.4,8619.84,Grocery,Online,Low Value,Bronze,237,High,1,High Risk
CUST100892,Jake Shaw,Male,48,Surat,Gujarat,2019-11-29,2026-01-17,2,0.5,20,10,200.0,400.0,656.26,Electronics,Online,Low Value,Bronze,162,Medium,1,High Risk
CUST100893,Cassie Brock,Female,40,Guwahati,Assam,2019-03-10,2024-03-13,7,0.96,98,14,3324.33,23270.31,23250.38,Fashion,Online,Medium Value,Bronze,837,High,1,High Risk
CUST100897,Elizabeth Dean,Male,39,Mumbai,Maharashtra,2019-11-06,2025-05-03,3,0.5,24,8,723.2,2169.6,2395.82,Electronics,Offline,Low Value,Bronze,421,High,1,High Risk
CUST100907,Kelly Haynes,Female,36,Ranchi,Jharkhand,2019-04-21,2026-05-28,8,1.12,168,21,4308.39,34467.12,34600.18,Home & Kitchen,Online,Medium Value,Silver,31,Low,1,High Risk
CUST100917,Christine Parker,Male,46,Hyderabad,Telangana,2023-06-16,2025-11-25,6,1.99,24,4,496.69,2980.14,2982.15,Electronics,Online,Low Value,Bronze,215,High,1,High Risk
CUST100918,Bryan Moore,Male,41,Kanpur,Uttar Pradesh,2021-04-27,2026-03-30,1,0.5,4,4,1938.56,1938.56,4994.35,Home & Kitchen,Online,Low Value,Bronze,90,Low,1,High Risk
CUST100920,Russell Murphy,Male,23,Kanpur,Uttar Pradesh,2021-10-20,2026-06-01,5,1.07,30,6,1477.48,7387.4,7384.04,Grocery,Offline,Low Value,Bronze,27,Low,1,High Risk
CUST100922,Megan Green,Male,32,Kochi,Kerala,2019-11-29,2025-12-15,2,0.5,10,5,352.46,704.92,1156.53,Home & Kitchen,Online,Low Value,Bronze,195,High,1,High Risk
CUST100923,Amanda Sullivan MD,Female,30,Ahmedabad,Gujarat,2022-03-29,2026-05-17,3,0.71,18,6,539.73,1619.19,1622.01,Fashion,Offline,Low Value,Bronze,42,Low,1,High Risk
CUST100931,Sandra Rivera,Female,20,Ranchi,Jharkhand,2019-05-20,2021-04-14,10,1.41,40,4,1515.94,15159.4,15156.91,Beauty,Online,Medium Value,Bronze,1901,High,1,High Risk
CUST100932,Joel Jackson,Female,23,Delhi,Delhi,2019-02-11,2026-03-24,12,1.63,48,4,774.34,9292.08,9288.77,Beauty,Offline,Low Value,Bronze,96,Medium,1,High Risk
CUST100937,Edward Jenkins,Female,41,Bengaluru,Karnataka,2023-05-20,2025-01-04,1,0.5,9,9,1082.16,1082.16,1672.5,Beauty,Online,Low Value,Bronze,540,High,1,High Risk
CUST100940,Lydia Pham,Male,18,Vadodara,Gujarat,2020-06-13,2025-12-24,5,0.83,75,15,5634.29,28171.45,28167.59,Beauty,Online,Medium Value,Bronze,186,High,1,High Risk
CUST100943,Kathryn Price,Female,31,Mumbai,Maharashtra,2019-04-18,2026-05-06,4,0.56,32,8,1095.09,4380.36,4402.31,Sports,Offline,Low Value,Bronze,53,Low,1,High Risk
CUST100947,Ariel Sandoval,Female,55,Jaipur,Rajasthan,2022-06-08,2026-05-14,4,0.99,24,6,515.83,2063.32,2062.26,Fashion,Online,Low Value,Bronze,45,Low,1,High Risk
